id,tipo,pais_en,pais
157845,Película,Australia,Australia
277685,Película,United States of America,Estados Unidos
257475,Película,Japan,Japón
283350,Película,United States of America,Estados Unidos
312526,Película,South Africa,Sudáfrica
312526,Película,United Kingdom,Reino Unido
280795,Película,India,India
247182,Película,France,Francia
247182,Película,Morocco,Morocco
247182,Película,Spain,España
282672,Película,Australia,Australia
286548,Película,United States of America,Estados Unidos
157847,Película,United States of America,Estados Unidos
266285,Película,Belgium,Bélgica
