id,tipo,genero
148605,Película,Acción y aventura
42307,Película,Terror
42307,Película,Suspenso
42307,Película,Ciencia ficción y fantasía
29159,Película,Crimen
29159,Película,Terror
29159,Película,Misterio
29159,Película,Suspenso
36085,Película,Familiar
36085,Película,Acción y aventura
45324,Película,Comedia
45324,Película,Crimen
45324,Película,Drama
38033,Película,Terror
38033,Película,Suspenso
44425,Película,Acción y aventura
44425,Película,Comedia
44425,Película,Crimen
48392,Película,Comedia
48392,Película,Crimen
38318,Película,Drama
38318,Película,Historia y bélico
58051,Película,Comedia
58051,Película,Romance
32926,Película,Comedia
62321,Película,Drama
59507,Película,Romance
54559,Película,Animación
54559,Película,Familiar
54559,Película,Comedia
32845,Película,Acción y aventura
32845,Película,Crimen
32845,Película,Drama
36940,Película,Comedia
36940,Película,Drama
58156,Película,Drama
15004,Película,Documental
59435,Película,Familiar
59435,Película,Drama
59435,Película,Romance
59435,Película,Comedia
62728,Película,Drama
62728,Película,Suspenso
62728,Película,Crimen
40794,Película,Comedia
40794,Película,Drama
40794,Película,Romance
70761,Película,Romance
70761,Película,Drama
41345,Película,Acción y aventura
41345,Película,Drama
41345,Película,Suspenso
51888,Película,Comedia
51888,Película,Ciencia ficción y fantasía
51888,Película,Animación
51888,Película,Película para TV
51888,Película,Acción y aventura
48303,Película,Drama
48303,Película,Romance
53172,Película,Crimen
53172,Película,Comedia
58718,Película,Terror
45077,Película,Drama
45077,Película,Comedia
45077,Película,Romance
55061,Película,Drama
55061,Película,Suspenso
67203,Película,Acción y aventura
67203,Película,Ciencia ficción y fantasía
67203,Película,Suspenso
44027,Película,Crimen
44027,Película,Drama
44027,Película,Suspenso
44992,Película,Documental
41413,Película,Comedia
41413,Película,Romance
41413,Película,Drama
49001,Película,Drama
49001,Película,Suspenso
63727,Película,Suspenso
63727,Película,Terror
34335,Película,Crimen
34335,Película,Terror
34335,Película,Misterio
51071,Película,Suspenso
41135,Película,Acción y aventura
41135,Película,Comedia
41135,Película,Suspenso
50090,Película,Suspenso
50090,Película,Acción y aventura
50090,Película,Drama
54441,Película,Crimen
54441,Película,Drama
51450,Película,Familiar
51450,Película,Animación
50461,Película,Suspenso
50461,Película,Drama
50461,Película,Película para TV
50461,Película,Misterio
38448,Película,Drama
38448,Película,Romance
12645,Película,Drama
12645,Película,Acción y aventura
12645,Película,Suspenso
80188,Película,Acción y aventura
80188,Película,Crimen
80188,Película,Drama
80188,Película,Suspenso
42296,Película,Documental
354870,Película,Crimen
354870,Película,Documental
44678,Película,Terror
44678,Película,Misterio
44678,Película,Suspenso
43943,Película,Comedia
43943,Película,Drama
43943,Película,Romance
38407,Película,Drama
38407,Película,Suspenso
38407,Película,Misterio
234284,Película,Animación
234284,Película,Ciencia ficción y fantasía
234284,Película,Drama
38180,Película,Animación
38180,Película,Crimen
38180,Película,Misterio
38180,Película,Ciencia ficción y fantasía
42189,Película,Comedia
42189,Película,Documental
42189,Película,Película para TV
53404,Película,Suspenso
53404,Película,Crimen
53404,Película,Misterio
59944,Película,Romance
59944,Película,Drama
38150,Película,Drama
38150,Película,Terror
38150,Película,Suspenso
57627,Película,Comedia
57627,Película,Romance
36515,Película,Comedia
36515,Película,Romance
121576,Película,Drama
62439,Película,Comedia
62439,Película,Drama
62439,Película,Romance
62439,Película,Familiar
31900,Película,Drama
42950,Película,Drama
42950,Película,Comedia
42950,Película,Romance
42950,Película,Familiar
42950,Película,Ciencia ficción y fantasía
45745,Película,Animación
45745,Película,Ciencia ficción y fantasía
44946,Película,Drama
44946,Película,Comedia
48669,Película,Terror
48669,Película,Suspenso
35221,Película,Comedia
35221,Película,Drama
48015,Película,Terror
48015,Película,Acción y aventura
51512,Película,Crimen
51512,Película,Drama
51512,Película,Suspenso
53656,Película,Acción y aventura
44877,Película,Acción y aventura
44877,Película,Suspenso
44877,Película,Crimen
44877,Película,Romance
40720,Película,Suspenso
40720,Película,Drama
40720,Película,Acción y aventura
40720,Película,Crimen
36736,Película,Animación
36736,Película,Comedia
34563,Película,Comedia
43642,Película,Drama
43642,Película,Misterio
43642,Película,Suspenso
49958,Película,Suspenso
49958,Película,Terror
43090,Película,Drama
43090,Película,Acción y aventura
43090,Película,Comedia
43090,Película,Western
39285,Película,Romance
39285,Película,Comedia
39285,Película,Película para TV
50272,Película,Terror
50272,Película,Suspenso
50365,Película,Drama
50365,Película,Comedia
86843,Película,Documental
53399,Película,Drama
47177,Película,Terror
47177,Película,Acción y aventura
82628,Película,Terror
82628,Película,Acción y aventura
82628,Película,Suspenso
82628,Película,Ciencia ficción y fantasía
45075,Película,Acción y aventura
45075,Película,Drama
44263,Película,Ciencia ficción y fantasía
44263,Película,Acción y aventura
44263,Película,Suspenso
46104,Película,Drama
46104,Película,Romance
40817,Película,Comedia
39053,Película,Comedia
39053,Película,Drama
39053,Película,Romance
48946,Película,Drama
48946,Película,Suspenso
44594,Película,Comedia
44594,Película,Drama
44594,Película,Romance
64694,Película,Drama
64694,Película,Comedia
64694,Película,Romance
41371,Película,Comedia
52264,Película,Animación
52264,Película,Comedia
45316,Película,Drama
75311,Película,Documental
75311,Película,Comedia
52259,Película,Drama
52259,Película,Romance
47763,Película,Terror
40619,Película,Animación
40619,Película,Familiar
40619,Película,Comedia
70076,Película,Comedia
70076,Película,Película para TV
299340,Película,Misterio
299340,Película,Terror
61404,Película,Acción y aventura
61404,Película,Suspenso
61404,Película,Crimen
51090,Película,Comedia
51090,Película,Romance
56014,Película,Comedia
56014,Película,Romance
11403,Película,Drama
11403,Película,Romance
57749,Película,Misterio
57749,Película,Terror
57749,Película,Suspenso
57749,Película,Crimen
46198,Película,Romance
46198,Película,Comedia
136294,Película,Comedia
136294,Película,Romance
55785,Película,Drama
44269,Película,Comedia
54456,Película,Acción y aventura
54456,Película,Crimen
53840,Película,Comedia
51794,Película,Drama
55741,Película,Historia y bélico
55741,Película,Drama
55741,Película,Acción y aventura
55741,Película,Suspenso
75170,Película,Drama
45332,Película,Comedia
61062,Película,Crimen
61062,Película,Suspenso
58013,Película,Comedia
47559,Película,Drama
47559,Película,Historia y bélico
47559,Película,Romance
63414,Película,Drama
63414,Película,Romance
38264,Película,Acción y aventura
38264,Película,Suspenso
38264,Película,Crimen
44282,Película,Comedia
44282,Película,Drama
44282,Película,Romance
30844,Película,Ciencia ficción y fantasía
30844,Película,Drama
30844,Película,Romance
49821,Película,Acción y aventura
49821,Película,Crimen
49821,Película,Drama
62871,Película,Drama
62871,Película,Ciencia ficción y fantasía
62871,Película,Comedia
56607,Película,Drama
56607,Película,Comedia
56607,Película,Romance
45756,Película,Terror
45756,Película,Comedia
40900,Película,Película para TV
40900,Película,Comedia
40900,Película,Familiar
40900,Película,Romance
46934,Película,Comedia
46934,Película,Crimen
46934,Película,Drama
57809,Película,Comedia
46689,Película,Documental
46368,Película,Acción y aventura
46368,Película,Terror
46368,Película,Ciencia ficción y fantasía
46368,Película,Suspenso
52338,Película,Drama
52338,Película,Romance
60809,Película,Romance
60809,Película,Comedia
46523,Película,Acción y aventura
46523,Película,Comedia
70740,Película,Terror
70740,Película,Ciencia ficción y fantasía
47386,Película,Terror
47386,Película,Suspenso
52696,Película,Comedia
52696,Película,Drama
52696,Película,Romance
64956,Película,Animación
64956,Película,Acción y aventura
64956,Película,Suspenso
64956,Película,Ciencia ficción y fantasía
52060,Película,Romance
52060,Película,Comedia
52060,Película,Ciencia ficción y fantasía
52060,Película,Película para TV
41988,Película,Animación
41988,Película,Acción y aventura
41988,Película,Western
38166,Película,Acción y aventura
38166,Película,Drama
38166,Película,Suspenso
38166,Película,Misterio
38166,Película,Crimen
57389,Película,Drama
32612,Película,Terror
32612,Película,Suspenso
50053,Película,Acción y aventura
48243,Película,Suspenso
48243,Película,Historia y bélico
35217,Película,Comedia
35217,Película,Drama
46064,Película,Comedia
46064,Película,Familiar
46064,Película,Romance
46064,Película,Película para TV
39693,Película,Comedia
39693,Película,Drama
39693,Película,Romance
35428,Película,Comedia
89825,Película,Acción y aventura
89825,Película,Animación
89825,Película,Familiar
54532,Película,Drama
54532,Película,Comedia
54532,Película,Romance
37951,Película,Drama
37951,Película,Suspenso
129182,Película,Comedia
35716,Película,Drama
35716,Película,Familiar
35716,Película,Música
48373,Película,Drama
48373,Película,Música
48373,Película,Romance
39440,Película,Documental
48393,Película,Terror
48393,Película,Suspenso
51306,Película,Comedia
40912,Película,Comedia
40912,Película,Terror
42966,Película,Drama
42966,Película,Suspenso
42966,Película,Crimen
47088,Película,Comedia
36699,Película,Historia y bélico
36699,Película,Ciencia ficción y fantasía
36699,Película,Acción y aventura
318947,Película,Comedia
318947,Película,Misterio
318947,Película,Romance
318947,Película,Terror
52043,Película,Comedia
52043,Película,Drama
50737,Película,Misterio
50737,Película,Crimen
50737,Película,Suspenso
40722,Película,Comedia
40722,Película,Romance
71622,Película,Terror
71622,Película,Suspenso
333926,Película,Drama
46040,Película,Comedia
46040,Película,Crimen
46789,Película,Drama
27004,Película,Crimen
27004,Película,Suspenso
27004,Película,Comedia
27004,Película,Misterio
92472,Película,Drama
43727,Película,Drama
188282,Película,Acción y aventura
188282,Película,Ciencia ficción y fantasía
188282,Película,Comedia
188282,Película,Drama
37828,Película,Documental
37828,Película,Historia y bélico
84250,Película,Comedia
84250,Película,Drama
188288,Película,Acción y aventura
188288,Película,Ciencia ficción y fantasía
466852,Película,Animación
466852,Película,Familiar
466852,Película,Comedia
466852,Película,Acción y aventura
53514,Película,Romance
53514,Película,Comedia
32407,Película,Ciencia ficción y fantasía
32407,Película,Drama
32407,Película,Acción y aventura
70364,Película,Comedia
55758,Película,Suspenso
55758,Película,Crimen
55758,Película,Acción y aventura
32904,Película,Terror
32904,Película,Drama
32904,Película,Suspenso
56623,Película,Acción y aventura
56623,Película,Historia y bélico
44773,Película,Acción y aventura
44773,Película,Ciencia ficción y fantasía
52349,Película,Acción y aventura
40025,Película,Acción y aventura
40025,Película,Crimen
40025,Película,Suspenso
44811,Película,Terror
44811,Película,Ciencia ficción y fantasía
44811,Película,Película para TV
40911,Película,Suspenso
316776,Película,Acción y aventura
316776,Película,Drama
316776,Película,Comedia
47261,Película,Suspenso
47261,Película,Drama
47261,Película,Romance
45839,Película,Comedia
45839,Película,Familiar
45839,Película,Acción y aventura
45839,Película,Película para TV
41827,Película,Drama
41827,Película,Suspenso
41827,Película,Terror
44219,Película,Drama
44219,Película,Comedia
36696,Película,Familiar
36696,Película,Animación
41518,Película,Drama
41518,Película,Romance
37659,Película,Documental
37659,Película,Música
64205,Película,Acción y aventura
64205,Película,Suspenso
47557,Película,Drama
57216,Película,Comedia
56405,Película,Historia y bélico
56405,Película,Drama
51455,Película,Suspenso
51455,Película,Acción y aventura
51455,Película,Ciencia ficción y fantasía
51455,Película,Terror
53459,Película,Terror
53459,Película,Suspenso
63786,Película,Comedia
63786,Película,Familiar
38277,Película,Comedia
40247,Película,Comedia
40247,Película,Drama
48832,Película,Animación
48832,Película,Acción y aventura
48832,Película,Comedia
48832,Película,Romance
